gen	length
1	1.96
1	1.96
1	1.79308042777
1	0.166919572226
1	1.96
1	0.406086655896
1	0.617307503565
1	0.936605840539
1	1.96
1	0.197716755249
1	0.361509821833
1	1.13738677332
1	0.0767155124471
1	0.18667113715
1	1.96
1	0.27164306477
1	0.305808543542
1	0.296103250732
1	1.08644514096
1	1.96
1	1.44556360522
1	0.514436394778
1	1.96
1	1.1990154542
1	0.143563895616
1	0.292762725768
1	0.324657924421
1	1.96
1	1.96
1	1.96
1	0.22844041797
1	0.107131983686
1	1.41358978092
1	0.210837817419
1	1.96
1	0.598330959089
1	0.0642127531523
1	0.549826817296
1	0.184077731846
1	0.222970710942
1	0.340581027675
1	1.96
1	1.58363701619
1	0.00447750657753
1	0.371885477233
1	1.96
1	0.581548892363
1	0.256322562773
1	1.12212854486
1	1.96
1	0.295474132246
1	1.66452586775
1	1.96
1	0.490341849221
1	0.629530800008
1	0.840127350771
1	1.96
1	0.962217456476
1	0.506324522897
1	0.206826186993
1	0.284631833634
1	1.96
1	0.676265148325
1	1.10099997576
1	0.182734875912
1	1.96
1	0.807092451305
1	1.1529075487
1	1.96
1	0.227380105546
1	1.67730689855
1	0.0553129958991
1	1.96
1	0.894000100798
1	1.03490191537
1	0.0310979838316
1	1.96
1	1.47324009364
1	0.486759906362
1	1.96
1	1.52483115464
1	0.435168845361
1	1.96
1	0.154614870578
1	0.157572654014
1	0.49842609103
1	0.910163542551
1	0.203959023321
1	0.0352638185074
1	1.96
1	0.467605125608
1	1.42887973377
1	0.0635151406201
1	1.96
1	0.452996243723
1	1.19234898444
1	0.314654771834
1	1.96
1	0.122429746052
1	0.556005313276
1	0.650544657697
1	0.631020282975
1	1.96
1	0.214371384385
1	1.74562861561
1	1.96
1	1.49871961474
1	0.461280385263
1	1.96
1	0.505322818004
1	1.454677182
1	1.96
1	0.53389455281
1	0.711595268631
1	0.71451017856
1	1.96
1	0.0528318555391
1	1.56915992858
1	0.338008215878
1	1.96
1	1.5335404942
1	0.426459505801
1	1.96
1	0.516422605836
1	0.130058345658
1	0.912404898815
1	0.401114149691
1	1.96
1	0.359764080871
1	1.3985200253
1	0.04042707094
1	0.161288822885
1	1.96
1	1.96
1	1.96
1	0.622185363751
1	0.474598914268
1	0.25340045073
1	0.60981527125
1	1.96
1	1.21016031736
1	0.378195038506
1	0.166295503003
1	0.0548016340898
1	0.150547507044
1	1.96
1	0.73980566765
1	0.0803211112089
1	0.868133214683
1	0.271740006458
1	1.96
1	1.72213789351
1	0.157400986027
1	0.0804611204625
1	1.96
1	0.815191872868
1	1.14480812713
1	1.96
1	8.8823803344e-05
1	1.28250454782
1	0.139309760204
1	0.538096868176
1	1.96
1	0.832682575687
1	0.490976675138
1	0.636340749175
1	1.96
1	0.57230866287
1	0.205863370987
1	0.262824962162
1	0.0252148564831
1	0.054478333749
1	0.214683213917
1	0.207393605872
1	0.41723299396
1	1.96
1	1.71126276094
1	0.248737239064
1	1.96
1	0.67374215086
1	1.28625784914
1	1.96
1	0.498822919299
1	1.4611770807
1	1.96
1	0.0743350044432
1	0.350028248239
1	0.87268782026
1	0.662948927058
1	1.96
1	0.525188457832
1	0.236104790846
1	0.0993657864141
1	0.528336214497
1	0.527578238439
1	0.0434265119712
1	1.96
1	0.245423105521
1	1.51404529656
1	0.00284702546452
1	0.197684572457
1	1.96
1	0.0654373392235
1	0.177283990875
1	0.65687041466
1	0.571034656984
1	0.489373598258
1	1.96
1	1.4581148793
1	0.501885120695
1	1.96
1	0.125532481135
1	1.83446751886
1	1.96
1	0.0742362731881
1	1.86315280002
1	0.0226109267874
1	1.96
1	0.51445900004
1	0.454105837196
1	0.991435162764
1	1.96
1	1.42794306622
1	0.532056933775
1	1.96
1	0.666056096859
1	0.0532816329995
1	0.161789355175
1	0.0418577780583
1	0.944610911128
1	0.0924042257796
1	1.96
1	0.821502200365
1	1.13849779964
1	1.96
1	0.29041357323
1	0.98965806927
1	0.6799283575
1	1.96
1	0.75506671391
1	0.966265537257
1	0.238667748833
1	1.96
1	0.180692462803
1	1.7793075372
1	1.96
1	0.574571517693
1	0.477547853643
1	0.411748633417
1	0.117595344043
1	0.378536651203
1	1.96
1	0.534550917184
1	0.254681385337
1	1.17076769748
1	1.96
1	0.744210528429
1	1.21578947157
1	1.96
1	0.332848127643
1	0.370140749422
1	0.568986638665
1	0.68802448427
1	1.96
1	0.512065910536
1	0.794577996436
1	0.357985332538
1	0.29537076049
1	1.96
1	0.929798001392
1	0.701225024146
1	0.328976974461
1	1.96
1	1.1525325464
1	0.362387660192
1	0.264406442006
1	0.180673351398
1	1.96
1	1.0240700136
1	0.474809554188
1	0.392402760555
1	0.0687176716598
1	1.96
1	1.76699180375
1	0.193008196247
1	1.96
1	0.616051432814
1	0.336598675311
1	0.24555470634
1	0.291133717524
1	0.470661468011
1	1.96
1	0.189656090787
1	0.945120222055
1	0.825223687158
1	1.96
1	0.90997584348
1	0.212672773869
1	0.837351382651
1	1.96
1	0.923286744072
1	1.03671325593
1	1.96
1	0.598911304353
1	0.17345020963
1	1.18763848602
1	1.96
1	1.64371530398
1	0.316284696016
1	1.96
1	1.96
1	1.96
1	0.692279571921
1	0.326877318616
1	0.940843109462
1	1.96
1	0.869112412174
1	0.538982693893
1	0.551904893933
1	1.96
1	0.622432026175
1	0.282375916374
1	0.297524123053
1	0.757667934397
1	1.96
1	0.702512699077
1	1.25748730092
1	1.96
1	0.0844836840598
1	0.0199000651261
1	0.543300255879
1	1.24875194006
1	0.0635640548734
1	1.96
1	0.275786076141
1	0.42349085764
1	0.0942007722017
1	0.136780915398
1	1.02974137862
1	1.96
1	0.0496824155283
1	1.27468105091
1	0.448123317908
1	0.187513215651
1	1.96
1	1.44018700879
1	0.310259249044
1	0.209553742166
1	1.96
1	0.320264189014
1	0.33305326617
1	0.910209539209
1	0.396473005607
1	1.96
1	1.96
1	1.96
1	0.268115443561
1	0.304388826943
1	0.554235040398
1	0.833260689097
1	1.96
1	1.61887838924
1	0.341121610756
1	1.96
1	0.674274121604
1	0.396144635611
1	0.185677083426
1	0.703904159359
1	1.96
1	0.177874874183
1	0.278189930244
1	0.0234305620699
1	0.95680847555
1	0.0609296707254
1	0.462766487228
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.182067080218
1	1.77793291978
1	1.96
1	0.602319384312
1	1.35768061569
1	1.96
1	0.712801432067
1	1.24719856793
1	1.96
1	1.96
1	1.96
1	0.395090531684
1	1.48116183935
1	0.0837476289652
1	1.96
1	0.114643843406
1	0.255016306922
1	1.59033984967
1	1.96
1	0.218962079337
1	0.790499620148
1	0.89847308111
1	0.0268332260529
1	0.0178538823969
1	0.00737811095524
1	1.96
1	0.0623268728127
1	1.19077431027
1	0.0929301830109
1	0.576884519938
1	0.0338187318636
1	0.00326538210295
1	1.96
1	0.494454078981
1	1.25158085994
1	0.213965061079
1	1.96
1	0.996463057203
1	0.963536942797
1	1.96
1	0.71669785841
1	0.529669429109
1	0.713632712481
1	1.96
1	1.96
1	1.96
1	0.274781514152
1	0.661315396715
1	0.134221340598
1	0.889681748536
1	1.96
1	1.81864544762
1	0.141354552377
1	1.96
1	1.48995256631
1	0.470047433688
1	1.96
1	0.558335926278
1	0.190638322846
1	0.51623528026
1	0.694790470615
1	1.96
1	0.185987542127
1	1.4157052097
1	0.161592390439
1	0.196714857732
1	1.96
1	0.654090001608
1	1.30590999839
1	1.96
1	0.649841385269
1	0.30252656343
1	0.384782147466
1	0.367074129576
1	0.255775774259
1	1.96
1	1.96
1	1.96
1	0.434410430074
1	1.40130525066
1	0.124284319268
1	1.96
1	0.101429219884
1	0.0427811371217
1	0.69146103595
1	0.0818387035059
1	1.04248990354
1	1.96
1	0.609336488978
1	0.31123302853
1	1.03943048249
1	1.96
1	0.993640431792
1	0.091872847107
1	0.874486721101
1	1.96
1	0.723581447351
1	1.23641855265
1	1.96
1	0.0712700338474
1	1.67488758529
1	0.213842380858
1	1.96
1	1.3751278848
1	0.207518963604
1	0.377353151599
1	1.96
1	0.152351136321
1	1.80764886368
1	1.96
1	0.832450995133
1	1.12754900487
1	1.96
1	1.63966272777
1	0.32033727223
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.396680859333
1	1.56331914067
1	1.96
1	0.936715097032
1	0.327482781052
1	0.399472806969
1	0.296329314947
1	1.96
1	0.0374167319567
1	0.706126591872
1	0.626061859891
1	0.572289107938
1	0.0181057083423
1	1.96
1	0.119949802754
1	0.389065159972
1	0.521081212816
1	0.684908845166
1	0.244994979292
1	1.96
1	0.574757750844
1	0.423751260541
1	0.0024337012961
1	0.692949775814
1	0.266107511504
1	1.96
1	0.134775812404
1	0.156176431602
1	1.66904775599
1	1.96
1	1.10199527077
1	0.622721069064
1	0.0376918873862
1	0.197591772778
1	1.96
1	1.96
1	1.96
1	0.70125708956
1	1.25874291044
1	1.96
1	0.323840577907
1	1.63615942209
1	1.96
1	0.319112455303
1	1.12950865783
1	0.511378886869
1	1.96
1	1.96
1	1.96
1	1.55913333947
1	0.109263299359
1	0.291603361173
1	1.96
1	0.809758957122
1	0.777659079101
1	0.372581963777
1	1.96
1	0.138742535131
1	0.0482365909283
1	0.902824348221
1	0.189859528223
1	0.680336997496
1	1.96
1	0.0325281588286
1	0.88253938001
1	1.04493246116
1	1.96
1	1.96
1	1.96
1	0.190320002907
1	0.429540155904
1	0.869862687948
1	0.470277153242
1	1.96
1	1.94957643203
1	0.0104235679738
1	1.96
1	1.65000893306
1	0.309991066935
1	1.96
1	1.64699304454
1	0.0647255409051
1	0.24828141455
1	1.96
1	0.0317042103324
1	0.519250387197
1	0.860122578004
1	0.548922824467
1	1.96
1	0.049090630154
1	1.54075385369
1	0.370155516154
1	1.96
1	0.0852566862397
1	1.25643702426
1	0.151720309296
1	0.00933740358083
1	0.170781490485
1	0.286467086136
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.310734782358
1	0.329795269454
1	0.938296894045
1	0.381173054143
1	1.96
1	0.873624051752
1	0.0411570482983
1	0.987458407378
1	0.0577604925711
1	1.96
1	0.627065321941
1	1.33293467806
1	1.96
1	0.689672256439
1	0.742386758105
1	0.527940985455
1	1.96
1	1.96
1	1.96
1	0.169956000597
1	0.232036094091
1	0.507631822102
1	0.441986993544
1	0.608389089665
1	1.96
1	0.757577450919
1	0.212857366361
1	0.168851054356
1	0.820714128365
1	1.96
1	0.50427141218
1	0.668766919818
1	0.786961668002
1	1.96
1	0.802873407426
1	1.15712659257
1	1.96
1	1.1579340688
1	0.211550300692
1	0.590515630508
1	1.96
1	1.9125230421
1	0.047476957903
1	1.96
1	1.09037696585
1	0.869623034148
1	1.96
1	1.10910139766
1	0.365154463939
1	0.403874989293
1	0.0818691491094
1	1.96
1	1.60005680701
1	0.359943192991
1	1.96
1	1.49674126959
1	0.323461335948
1	0.139797394467
1	1.96
1	0.285573543582
1	0.127112660831
1	0.289572333383
1	0.706648836253
1	0.55109262595
1	1.96
1	1.37631776364
1	0.583682236356
1	1.96
1	1.96
1	1.96
1	0.232041727352
1	0.152630120205
1	1.57532815244
1	1.96
1	0.675078214916
1	0.511542821297
1	0.142047943576
1	0.631331020212
1	1.96
1	0.724249408024
1	0.199922279623
1	1.03582831235
1	1.96
1	0.143884031835
1	0.0538635629273
1	0.146173783889
1	0.211433004274
1	0.719596937611
1	0.685048679464
1	1.96
1	0.566807756197
1	1.3931922438
1	1.96
1	1.68854358547
1	0.271456414527
1	1.96
1	1.20075739571
1	0.689510162182
1	0.0697324421078
1	1.96
1	1.96
1	1.96
1	1.00448170736
1	0.139893823762
1	0.815624468877
1	1.96
1	0.302366667819
1	0.906403426812
1	0.751229905369
1	1.96
1	0.0164244724239
1	0.0452631726567
1	1.89831235492
1	1.96
1	0.416275398216
1	0.988289859891
1	0.555434741894
1	1.96
1	1.65022330675
1	0.309776693247
1	1.96
1	0.141996214862
1	1.81800378514
1	1.96
1	0.129954482498
1	0.0180842848728
1	1.81196123263
1	1.96
1	1.96
1	1.96
1	1.16326363119
1	0.40418743776
1	0.392548931054
1	1.96
1	0.756838176172
1	1.20316182383
1	1.96
1	1.96
1	1.96
1	0.260108817784
1	0.218189766525
1	0.383179830919
1	0.0588447456092
1	0.693301778525
1	0.311621201725
1	0.0347538589131
1	1.96
1	0.0108089552537
1	0.412978763933
1	0.477508527335
1	0.231265971256
1	0.105195299385
1	0.722242482837
1	1.96
1	0.169101324936
1	1.79089867506
1	1.96
1	1.09072506941
1	0.869274930587
1	1.96
1	0.554064426475
1	0.180710576598
1	1.22522499693
1	1.96
1	1.96
1	1.96
1	0.139703872029
1	1.42390060047
1	0.396395527496
1	1.96
1	0.576420864644
1	0.647205817122
1	0.66708766586
1	0.0692856523733
1	1.96
1	0.347836744672
1	1.41273982514
1	0.199423430188
1	1.96
1	1.51526156455
1	0.250313227687
1	0.194425207761
1	1.96
1	0.344634123064
1	0.254444097762
1	0.460939502767
1	0.697491366654
1	0.202490909753
1	1.96
1	0.230963837995
1	0.0159368665338
1	1.71309929547
1	1.96
1	0.765150083345
1	1.19484991665
1	1.96
1	1.63954583735
1	0.320454162653
1	1.96
1	0.13264112319
1	0.25745855247
1	0.636342050405
1	0.933558273935
1	1.96
1	1.13489545498
1	0.191009810468
1	0.0735029339383
1	0.544226238987
1	0.016365561629
1	1.96
1	0.110895292511
1	1.42081647623
1	0.0128191755625
1	0.4154690557
1	1.96
1	1.25136215178
1	0.70863784822
1	1.96
1	0.529994032189
1	0.214586081221
1	0.452137172316
1	0.763282714273
1	1.96
1	0.823721351502
1	1.1362786485
1	1.96
1	0.977628778295
1	0.00412165336064
1	0.611392681179
1	0.366856887165
1	1.96
1	0.0369783931594
1	1.92302160684
1	1.96
1	0.870139572622
1	0.92169079299
1	0.168169634387
1	1.96
1	0.0228507201266
1	0.492330348228
1	0.198678129797
1	1.13527870712
1	0.110862094729
1	1.96
1	0.490139305702
1	1.4698606943
1	1.96
1	0.157291742694
1	0.265860212937
1	0.200607922746
1	1.33624012162
1	1.96
1	0.595904513251
1	1.07415435581
1	0.289941130943
1	1.96
1	1.54709728179
1	0.41290271821
1	1.96
1	0.0549223979858
1	0.106185187969
1	0.502386978164
1	0.543427836518
1	0.753077599364
1	1.96
1	1.96
1	1.96
1	1.21922148324
1	0.740778516756
1	1.96
1	0.0432010068379
1	0.565029163169
1	0.0797484852977
1	0.918477345742
1	0.353543998953
1	1.96
1	1.14606693398
1	0.0679497739936
1	0.745983292028
1	1.96
1	0.62103646883
1	0.425493928296
1	0.0294810622083
1	0.183021846135
1	0.700966694532
1	1.96
1	0.135195465645
1	1.77088381623
1	0.0539207181234
1	1.96
1	1.59146558358
1	0.368534416418
1	1.96
1	1.88440652516
1	0.0755934748427
1	1.96
1	1.69452053719
1	0.265479462808
1	1.96
1	1.34600359206
1	0.360745613904
1	0.253250794033
1	1.96
1	0.371481852792
1	1.35492741041
1	0.233590736795
1	1.96
1	0.205879043978
1	0.047694327247
1	0.540390625394
1	0.125042419702
1	0.654427706983
1	0.386565876695
1	1.96
1	0.620466765272
1	0.345429250149
1	0.348034614906
1	0.646069369673
1	1.96
1	0.547195845975
1	0.662696400612
1	0.113399005571
1	0.549046391012
1	0.0876623568302
1	1.96
1	1.40475420015
1	0.555245799846
1	1.96
1	1.96
1	1.96
1	0.453154491028
1	1.50684550897
1	1.96
1	1.96
1	1.96
1	1.37904442942
1	0.506337431379
1	0.0746181392038
1	1.96
1	1.26916230268
1	0.514689060762
1	0.176148636553
1	1.96
1	0.539321613476
1	0.687688701865
1	0.24244097638
1	0.490548708279
1	1.96
1	0.523938017605
1	0.475420457805
1	0.96064152459
1	1.96
1	1.63243457183
1	0.32756542817
1	1.96
1	0.338166462311
1	1.62183353769
1	1.96
1	0.932212812805
1	1.0277871872
1	1.96
1	0.558459782821
1	1.39975551372
1	0.00178470346003
1	1.96
1	1.1600410166
1	0.573202238032
1	0.226756745363
1	1.96
1	0.081711485271
1	0.139575057264
1	0.492405320717
1	0.533921123169
1	0.114763472456
1	0.597623541124
1	1.96
1	1.96
1	1.96
1	0.191639439707
1	0.562085923218
1	0.198063524317
1	0.0671705130094
1	0.0410390150964
1	0.00648463432175
1	0.394740040541
1	0.49877690979
1	1.96
1	0.324184620403
1	1.04820929806
1	0.162077448987
1	0.425528632547
1	1.96
1	0.515538578321
1	1.1971680288
1	0.247293392883
1	1.96
1	0.486201368764
1	0.508628093422
1	0.650234338325
1	0.31493619949
1	1.96
1	0.00293048138891
1	1.95706951861
1	1.96
1	1.96
1	1.96
1	1.08818317558
1	0.871816824417
1	1.96
1	0.411254965388
1	1.09632806475
1	0.452416969858
1	1.96
1	0.558289796887
1	0.0309105273693
1	0.691297957901
1	0.65888691408
1	0.0206148037617
1	1.96
1	0.126621742382
1	0.77299289712
1	0.0220108361949
1	1.0383745243
1	1.96
1	1.96
1	1.96
1	0.427925849693
1	1.53207415031
1	1.96
1	0.431393906948
1	0.963485922186
1	0.565120170866
1	1.96
1	0.291333661475
1	0.322402580838
1	1.34626375769
1	1.96
1	0.743156793636
1	1.21684320636
1	1.96
1	1.96
1	1.96
1	0.399016300941
1	1.56098369906
1	1.96
1	1.24637235321
1	0.713627646793
1	1.96
1	1.82082551879
1	0.139174481207
1	1.96
1	0.203835978401
1	1.7561640216
1	1.96
1	1.96
1	1.96
1	0.0354676180988
1	0.0452655174461
1	0.794394652077
1	0.418155767663
1	0.666716444715
1	1.96
1	0.414243146943
1	0.180271919404
1	1.36548493365
1	1.96
1	0.458545023151
1	1.50145497685
1	1.96
1	0.352900131601
1	0.168862828088
1	0.705200497042
1	0.377266031777
1	0.35222090911
1	0.00354960238193
1	1.96
1	0.636357349539
1	0.524763879437
1	0.798878771024
1	1.96
1	1.13720378256
1	0.184892868571
1	0.637903348868
1	1.96
1	1.68461962924
1	0.275380370762
1	1.96
1	1.96
1	1.96
1	0.759308063657
1	0.141333581073
1	1.05935835527
1	1.96
1	0.102493830229
1	0.651031816198
1	1.20647435357
1	1.96
1	0.755055803004
1	0.772383519392
1	0.432560677604
1	1.96
1	0.315940911739
1	0.278574368857
1	0.949766417565
1	0.0459704762433
1	0.369747825596
1	1.96
1	0.398486504794
1	0.256892129453
1	1.30462136575
1	1.96
1	1.70142053542
1	0.067195817868
1	0.191383646709
1	1.96
1	1.87604502848
1	0.0839549715229
1	1.96
1	0.888323766598
1	0.20825186507
1	0.168055681517
1	0.420457785092
1	0.274910901723
1	1.96
1	1.89747514302
1	0.0625248569798
1	1.96
1	1.04569231287
1	0.646355832963
1	0.26795185417
1	1.96
1	0.475030218521
1	0.315108139763
1	0.768508676303
1	0.401352965413
1	1.96
1	0.0832644155562
1	1.87673558444
1	1.96
1	1.96
1	1.96
1	1.02069347605
1	0.438522221022
1	0.500784302926
1	1.96
1	0.676007433923
1	0.11152085866
1	1.17247170742
1	1.96
1	0.337767277182
1	0.38596473961
1	1.23626798321
1	1.96
1	0.469488338472
1	1.49051166153
1	1.96
1	1.15076695327
1	0.80923304673
1	1.96
1	0.127487234866
1	1.33408181082
1	0.207063082453
1	0.291367871863
1	1.96
1	1.60020630436
1	0.359793695641
1	1.96
1	0.473969244632
1	0.19294051747
1	0.45800366352
1	0.0225746577572
1	0.223742014975
1	0.588769901646
1	1.96
1	0.27199982641
1	1.68800017359
1	1.96
1	0.502649518456
1	0.0464514252361
1	0.149302037341
1	0.4750620117
1	0.457554407856
1	0.32898059941
1	1.96
1	0.563766692818
1	0.234815051409
1	0.791751677585
1	0.369666578187
1	1.96
1	0.609433098931
1	1.03555067742
1	0.315016223648
1	1.96
1	1.12101694599
1	0.181120602318
1	0.238791381826
1	0.41907106987
1	1.96
1	1.96
1	1.96
1	1.60105864118
1	0.358941358821
1	1.96
1	1.44703387671
1	0.483590547968
1	0.0293755753241
1	1.96
1	0.923454321156
1	1.03654567884
1	1.96
1	1.48523412736
1	0.163497984761
1	0.197382422986
1	0.113885464895
1	1.96
1	0.168671471404
1	0.1225905044
1	1.6687380242
1	1.96
1	1.96
1	1.96
1	0.879695480074
1	0.758457052636
1	0.32184746729
1	1.96
1	0.151184555057
1	1.80881544494
1	1.96
1	0.109014595877
1	1.85098540412
1	1.96
1	0.547620560064
1	0.849024499954
1	0.563354939982
1	1.96
1	0.720679685553
1	1.23932031445
1	1.96
1	1.53983761812
1	0.420162381884
1	1.96
1	0.135158014753
1	0.954504643857
1	0.87033734139
1	1.96
1	0.364495761672
1	1.1973447045
1	0.398159533831
1	1.96
1	0.731290038629
1	0.520660024791
1	0.506210029253
1	0.201839907327
1	1.96
1	1.11719238021
1	0.842807619794
1	1.96
1	0.537578274677
1	1.42242172532
1	1.96
1	0.519316436061
1	0.252413295885
1	1.18827026805
1	1.96
1	1.79850370883
1	0.161496291166
1	1.96
1	0.496139043799
1	1.4638609562
1	1.96
1	0.177778830206
1	0.993280153515
1	0.427489486739
1	0.237251462411
1	0.124200067128
1	1.96
1	1.96
1	1.96
1	0.295910023176
1	1.66408997682
1	1.96
1	0.295451410947
1	0.00951889145735
1	0.636618557298
1	0.743230895362
1	0.153684679204
1	0.121495565732
1	1.96
1	0.746800273256
1	1.21319972674
1	1.96
1	0.00721802237606
1	1.58040109796
1	0.372380879662
1	1.96
1	0.485456534681
