gen	lens
1	0.0924745099247
1	1.20599280113
1	1.96
1	1.96
1	1.96
1	1.96
1	0.156284925109
1	1.96
1	0.188486192841
1	0.629257595045
1	0.221460950915
1	0.619485371346
1	0.282252419228
1	0.211109244581
1	0.0560062499996
1	0.0511528902501
1	0.102962604091
1	1.96
1	1.96
1	1.96
1	0.385934188161
1	0.314247106863
1	0.564075229196
1	1.96
1	1.96
1	1.96
1	1.96
1	0.137679333072
1	0.0758408416715
1	0.205612090891
1	0.192699593343
1	0.216893088445
1	0.806919968948
1	0.540873244265
1	1.91908850991
1	1.96
1	1.96
1	0.116381480508
1	0.0162582183816
1	0.579485582542
1	1.29050276782
1	0.00319159155712
1	0.462356671449
1	0.500547914552
1	1.96
1	1.96
1	0.179708421845
1	0.210295301722
1	0.0130522719398
1	0.488680596445
1	1.96
1	0.731275596069
1	0.0029118930921
1	0.344965240657
1	1.96
1	0.431543527357
1	0.0806308644172
1	0.412210207107
1	1.96
1	1.08130943852
1	0.662984689446
1	0.0133298004698
1	0.512274538726
1	0.544326969907
1	0.0444702748116
1	0.309553061873
1	0.00267966349609
1	0.708365490446
1	0.372471868778
1	0.0363617072161
1	0.421818823637
1	0.132071694778
1	1.96
1	0.0832520989329
1	1.08297715247
1	0.274111801395
1	0.176294508921
1	1.96
1	1.96
1	0.669012016905
1	0.275140168974
1	0.0324460199755
1	0.284591679014
1	0.285499356678
1	0.847634269213
1	0.0905757314339
1	0.170852961242
1	0.31758091473
1	0.127202122351
1	0.222507718904
1	0.111252392065
1	0.35949665349
1	0.105395721896
1	1.96
1	1.96
1	0.291051803324
1	0.486090759588
1	0.220151645886
1	0.0891873526946
1	0.807757089725
1	0.0738573156949
1	0.746186358267
1	0.429464330748
1	0.467091991296
1	0.456419793544
1	1.96
1	1.96
1	1.96
1	1.96
1	0.174653733196
1	0.432702776473
1	0.279099546978
1	0.303069720855
1	0.0990799925011
1	1.96
1	1.96
1	0.282388875512
1	1.26094866248
1	0.020268112747
1	0.149016567767
1	0.488194923457
1	0.558693120396
1	0.700536590284
1	0.179795821626
1	0.0614410272986
1	0.00261441302486
1	0.868075518133
1	0.0491987622157
1	0.049424060341
1	0.0202953836508
1	0.092022113381
1	0.235137781724
1	0.396381052649
1	1.96
1	1.96
1	0.34475087937
1	1.96
1	1.96
1	1.96
1	1.96
1	0.0526366489287
1	0.5589573263
1	0.11802852463
1	0.728561167521
1	1.96
1	1.96
1	0.167286233781
1	1.96
1	0.266185544394
1	0.530992102604
1	0.0224180583656
1	0.209181049438
1	0.421153384196
1	0.309127505897
1	0.197507034894
1	0.439022273934
1	0.990030356525
1	1.96
1	0.697219585609
1	0.51361448342
1	0.00813773006201
1	0.0700154797174
1	0.300546220122
1	0.467404452814
1	0.0380911207944
1	0.215570946801
1	0.0538347953279
1	0.00912237265147
1	0.265181627031
1	1.96
1	0.110974026592
1	0.426101854183
1	0.313675030759
1	0.345480155973
1	1.96
1	1.96
1	1.17361966816
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.553986928333
1	0.229687046846
1	0.612985038208
1	0.132864479972
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.23007775791
1	0.0582986410148
1	1.96
1	0.025513318954
1	0.158550963849
1	0.189925875599
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.0529139835108
1	1.56979941701
1	1.96
1	0.506336055845
1	0.406653692117
1	0.185601635454
1	1.96
1	0.167560409065
1	0.14774166408
1	1.23019226116
1	0.138861583499
1	0.0144376871549
1	0.485457888795
1	0.842067651134
1	0.110372602744
1	1.96
1	1.28063121769
1	0.208668495268
1	1.96
1	1.96
1	0.00900793196633
1	0.135399345597
1	0.182111265976
1	1.96
1	1.96
1	0.748660890115
1	0.0305271594319
1	0.439475056091
1	1.96
1	1.96
1	1.96
1	0.931406935789
1	0.0907247099094
1	0.0474393884744
1	0.0462265394535
1	0.0539030581526
1	0.0127275387663
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.961432391638
1	0.0870297824126
1	0.197475371184
1	0.0508219662588
1	0.772723659296
1	0.267012120793
1	0.180222079465
1	0.101374799879
1	0.2535725928
1	0.104315535538
1	0.53224725646
1	0.368912599413
1	1.96
1	1.96
1	0.238651833385
1	0.409130953839
1	0.346592251556
1	0.211717444742
1	1.05241142889
1	0.00791848037392
1	0.469187747864
1	0.125194430919
1	0.188396595288
1	0.140672988221
1	0.00339622076601
1	1.96
1	0.854886550326
1	0.762021150449
1	1.96
1	1.96
1	1.96
1	0.43898673811
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.153277573586
1	0.465807968406
1	0.154164044298
1	1.96
1	1.96
1	0.445828463407
1	0.794011139981
1	1.96
1	0.0277375872433
1	0.108868670743
1	1.08503863501
1	1.1232527083
1	0.00381437842734
1	1.96
1	0.0320651098993
1	0.020901364591
1	0.199948150655
1	0.123264681911
1	0.277115948899
1	0.03380316169
1	0.407314934982
1	0.689017427871
1	0.253681681436
1	0.00621160217561
1	1.96
1	1.96
1	1.96
1	0.38817246086
1	0.189291197667
1	1.96
1	1.96
1	1.96
1	1.96
1	0.0563936972618
1	0.41771123291
1	0.882280352777
1	0.433345679166
1	1.96
1	1.08713947712
1	0.0186449068785
1	1.96
1	1.96
1	1.96
1	0.0715123401489
1	0.448681216529
1	0.732714877697
1	1.96
1	1.96
1	1.96
1	1.01418049491
1	0.943946314491
1	1.96
1	1.96
1	1.96
1	1.96
1	0.140475297784
1	0.851761475606
1	1.46143335935
1	1.96
1	1.96
1	1.96
1	1.96
1	0.153804081511
1	1.06096537302
1	0.282484516026
1	0.320021277061
1	0.000807904917747
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.0369611044228
1	0.428155709784
1	0.0970524704643
1	0.203147189356
1	0.529533022773
1	1.96
1	0.6863206641
1	0.274407881387
1	0.315502801947
1	0.349779683501
1	0.0881000112556
1	0.201655337345
1	1.96
1	1.96
1	1.96
1	0.240790404072
1	0.598331947923
1	1.96
1	1.96
1	0.571310597137
1	0.212591495942
1	0.00764288767241
1	0.55769915781
1	0.158105606474
1	0.987807078967
1	1.73701254793
1	1.96
1	1.09248186265
1	0.373094554339
1	1.96
1	0.568228330147
1	1.96
1	1.73963640326
1	1.96
1	0.73575047534
1	0.928596719326
1	1.96
1	1.96
1	1.74546819972
1	0.118589481357
1	0.0236384768318
1	1.96
1	1.96
1	0.298787723938
1	0.190725096213
1	0.571860915935
1	0.623264880674
1	1.96
1	1.96
1	0.556142730722
1	0.483070355142
1	1.96
1	0.256624400839
1	0.216084703449
1	1.10449551972
1	1.96
1	1.96
1	0.845196014754
1	0.137340328982
1	0.527540186383
1	0.12984379624
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.45969311065
1	1.3836431352
1	0.138618864743
1	0.0649244351871
1	0.803707209686
1	0.0614525674284
1	0.401305508232
1	1.96
1	1.96
1	0.00564451212995
1	1.71300850162
1	1.96
1	0.00264771913178
1	0.362738710754
1	0.228578269826
1	0.201468801424
1	0.261626869123
1	0.315813799044
1	0.125138773797
1	0.297282944042
1	0.0857968828268
1	0.502829014147
1	0.0925320376176
1	1.96
1	1.96
1	0.777297544647
1	0.588692107145
1	0.00929648449644
1	1.96
1	0.0480975409504
1	1.09370575803
1	1.2738430494
1	0.241287113838
1	1.96
1	1.96
1	0.0845069315191
1	0.698607561849
1	1.45252479352
1	0.246482512848
1	1.12086661168
1	1.96
1	1.96
1	0.212913429877
1	1.96
1	1.96
1	0.330220557665
1	0.131407750333
1	0.810536185987
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	1.28964000302
1	0.18405627572
1	0.320701425513
1	1.96
1	1.96
1	0.382112289118
1	0.488975828085
1	1.96
1	0.243310170965
1	1.96
1	0.902673885943
1	0.0784622117225
1	1.96
1	0.662992587462
1	0.0128849300183
1	0.0503944630455
1	1.96
1	0.949462536685
1	0.0355955951102
1	1.96
1	0.759902988104
1	0.0691494022869
1	0.0409139840305
1	0.120472790562
1	0.00920513045974
1	0.129204921275
1	0.688296977496
1	1.96
1	1.96
1	0.00973148870282
1	0.0533624166716
1	0.7464635491
1	0.280710460655
1	1.96
1	0.349249737905
1	0.186320059644
1	0.493323511286
1	0.678690571515
1	0.206229309859
1	0.0666201634333
1	0.472914207643
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.697778897202
1	1.96
1	0.499228370897
1	0.469664835576
1	0.230939595411
1	1.96
1	1.7070292664
1	1.96
1	1.04627653289
1	0.0564463160187
1	0.710769216241
1	0.60470828034
1	1.96
1	1.96
1	0.0934977066237
1	0.0291681626625
1	1.07298787366
1	0.104266535621
1	0.052047568839
1	0.789090464786
1	1.96
1	0.0223942849133
1	0.18879604633
1	0.231218728917
1	0.445277898181
1	0.669124101922
1	0.0264761462808
1	1.96
1	0.255568483984
1	0.934780119192
1	0.623374793474
1	1.96
1	0.774319012417
1	0.38926808821
1	0.192165613174
1	0.401586813498
1	0.470457031168
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.364883684004
1	0.350543738389
1	1.00514833679
1	0.548932522163
1	0.0905569417588
1	0.242690455774
1	0.532238507355
1	0.0391339295078
1	0.0184632474929
1	0.109210922206
1	1.5291737409
1	0.140751428064
1	0.206549638817
1	0.357908578208
1	1.96
1	0.559196994826
1	0.575105638728
1	0.229058923898
1	1.96
1	1.96
1	0.0489041338675
1	0.610262168134
1	0.176142937476
1	0.0404949323833
1	0.105813726224
1	0.171672379822
1	0.155041151205
1	1.71992004224
1	1.96
1	1.96
1	1.96
1	1.96
1	0.162619623523
1	1.12351231284
1	0.40630875322
1	0.326833695685
1	0.0841120266169
1	1.34892555011
1	0.161244394453
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.124982088972
1	0.465587006956
1	1.96
1	0.967388536558
1	0.207719332827
1	1.96
1	0.218935695067
1	0.975986264553
1	1.96
1	0.53066263482
1	0.109835397108
1	0.0584744176175
1	1.96
1	1.96
1	0.212651874442
1	0.0321906298026
1	0.916979553886
1	0.142205430111
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.053190434603
1	0.144078220036
1	0.35770864984
1	0.797418241911
1	1.96
1	1.96
1	1.96
1	1.96
1	0.723305723602
1	1.96
1	0.0317917501088
1	0.456774705015
1	0.724401439028
1	1.96
1	0.0458691417985
1	0.315295988657
1	0.434553562207
1	0.0483677574154
1	1.16772910958
1	0.641822971897
1	1.96
1	0.0580511155445
1	0.86846215127
1	0.630652534701
1	0.0829712951928
1	0.124283687966
1	0.731857425701
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.0610144696385
1	0.127103846427
1	0.066373795718
1	0.455709695425
1	0.478894091789
1	1.96
1	0.0762866494618
1	0.171568330638
1	0.00771286864765
1	0.103766828105
1	0.323388568554
1	1.96
1	1.96
1	0.37673916718
1	0.270175632797
1	0.216498594712
1	0.787946226327
1	0.543959359638
1	0.0399657721631
1	0.200005489876
1	0.815370588582
1	0.0734283695091
1	0.387167200921
1	0.353227153523
1	9.44051798433e-05
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.139415700482
1	0.435560978847
1	0.00192791905254
1	1.27322972171
1	0.0413209342398
1	0.248992847027
1	0.323838194152
1	0.257001132593
1	0.851814412894
1	1.96
1	1.96
1	1.96
1	1.96
1	0.369463435253
1	0.296336479532
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.502965868367
1	0.00656776358373
1	1.96
1	0.266242905064
1	0.330019697892
1	0.824559934419
1	1.96
1	0.462843068205
1	0.102357942453
1	0.720409344519
1	0.157938262271
1	0.0115671236813
1	0.201803792389
1	0.0182443017326
1	0.0620398558956
1	0.0781785663031
1	1.96
1	1.96
1	1.96
1	0.0957762493007
1	0.546508986298
1	0.195855112867
1	0.244667949285
1	0.747826986136
1	1.45393865656
1	0.164536376651
1	0.046963886572
1	0.498952866727
1	0.315258598235
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.15114032357
1	0.490838042144
1	0.00863365080208
1	0.159404122522
1	0.321606256934
1	0.188460602211
1	1.96
1	1.51524288349
1	1.96
1	1.96
1	1.96
1	0.201785048805
1	1.96
1	0.350930019682
1	1.80606492925
1	1.96
1	1.96
1	0.826287171673
1	0.132603183286
1	1.96
1	0.282972034942
1	0.23310568206
1	0.015957992468
1	1.96
1	0.236179463258
1	0.231268893434
1	0.302119642524
1	0.756888283901
1	0.115536704035
1	1.08186885233
1	0.129642981188
1	0.00885011859238
1	1.96
1	0.640104230475
1	1.12576136905
1	0.277412109664
1	0.433299170909
1	0.735943877017
1	0.120121034281
1	0.485636910489
1	0.548950362634
1	1.96
1	1.96
1	1.24317804501
1	1.96
1	1.96
1	0.409113835767
1	0.0751096538827
1	0.283405704787
1	0.5388596089
1	0.230764190275
1	0.404664029628
1	0.521003166055
1	0.333145876974
1	0.022039387133
1	0.567376088277
1	0.011342631923
1	1.96
1	0.0593176507205
1	0.171306317942
1	0.209813743625
1	0.451292145336
1	0.11940956803
1	0.429480845984
1	0.0349072004482
1	0.126060671723
1	0.50004762291
1	0.0649988828972
1	1.96
1	1.96
1	1.03540561792
1	1.96
1	1.96
1	0.496739656664
1	0.504163102526
1	0.429341800837
1	1.96
1	1.96
1	0.377038150458
1	0.0998978599533
1	1.96
1	1.96
1	1.96
1	0.593558620671
1	0.536272849198
1	1.96
1	1.96
1	0.282822427619
1	0.275593177024
1	0.0266738435626
1	0.481197409146
1	0.758044553064
1	0.00322615033947
1	0.162471782267
1	0.25972792726
1	0.0826750381384
1	0.0392186236009
1	1.96
1	0.00888945533894
1	0.166941541312
1	0.191807190562
1	1.96
1	0.0251388255879
1	0.068067002641
1	0.101010175496
1	0.384438630603
1	0.0843375241663
1	1.96
1	1.96
1	0.0501921771839
1	0.38049846896
1	0.499057124462
1	1.96
1	1.96
1	0.386214740453
1	0.0997790862434
1	1.96
1	1.96
1	1.96
1	0.625739969723
1	0.322647764143
1	0.808262673179
1	1.24146323138
1	0.394986709896
1	1.96
1	1.30906183107
1	0.376722879661
1	1.96
1	0.390236016139
1	0.865258234208
1	0.23679182942
1	0.0184391623549
1	0.217916903952
1	0.520194493104
1	0.110911767026
1	0.531777576189
1	0.248205892593
1	1.96
1	0.243477415685
1	0.355472164657
1	0.107987182438
1	1.96
1	1.96
1	0.227945536394
1	0.339080025461
1	0.204223691616
1	0.377481452897
1	1.33694153468
1	1.96
1	0.375530177951
1	0.176407221872
1	1.06341552265
1	1.96
1	1.96
1	1.96
1	1.96
1	0.557234338103
1	0.0336999745481
1	0.562668243321
1	0.332146656802
1	1.96
1	0.0371540666372
1	0.180778396958
1	0.928540276373
1	0.0244402210508
1	0.625527362181
1	0.111117170202
1	0.668925861586
1	0.164684709394
1	0.0296396158449
1	1.96
1	0.455772064971
1	0.572315880349
1	0.124481051657
1	0.639628834901
1	0.934365814477
1	0.652061183099
1	1.96
1	1.96
1	1.96
1	1.96
1	0.81474293978
1	1.96
1	0.341059218869
1	0.238954559173
1	0.540938978009
1	0.28438860504
1	0.2869857891
1	0.211258042343
1	0.259038843513
1	1.96
1	1.96
1	0.236457883492
1	0.24988225936
1	0.297925739037
1	1.96
1	0.163360349443
1	1.24759737075
1	1.96
1	1.96
1	0.53201190955
1	0.0865845738072
1	0.00513903135434
1	0.328479391756
1	0.17913551975
1	0.194128016168
1	0.207603325499
1	0.0592934788764
1	0.209630221883
1	0.544545781501
1	0.756848401818
1	0.242258798881
1	0.0139902310353
1	0.380754905539
1	0.133189956537
1	0.124843709636
1	0.746307797963
1	0.696578267813
1	0.0738916294184
1	0.0769830110483
1	0.0521555225365
1	0.482389934706
1	0.239617414316
1	1.96
1	0.271667942526
1	0.228798167072
1	0.364037644817
1	0.243996989857
1	0.701271212548
1	1.96
1	1.96
1	1.96
1	0.734152724566
1	1.96
1	0.0134574998915
1	1.03333771546
1	1.96
1	0.768544959044
1	1.96
1	0.0310829425417
1	0.202989396062
1	0.35584674336
1	0.92511262144
1	0.60573175176
1	1.96
1	0.501643774183
1	1.96
1	1.96
1	0.0197564224433
1	0.106479626121
1	0.144211365059
1	0.0634094919637
1	0.0500429595821
1	0.677319021979
1	0.08206887329
1	0.0131185811386
1	1.47773868061
1	0.0366833043657
1	1.96
1	1.96
1	0.00715988888405
1	0.380034979964
1	0.185564344516
1	0.12620566993
1	0.18745694086
1	0.403460047906
1	0.07729357142
1	0.191626459388
1	0.0341627041809
1	0.232124192379
1	1.96
1	0.421133105457
1	0.108529732823
1	0.35977827318
1	0.0594289708976
1	1.02848962882
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.974733995274
1	0.375204151943
1	1.12045492549
1	1.13830470109
1	0.128260299042
1	0.228470126744
1	0.125702034626
1	0.196606322015
1	0.151147335814
1	0.421976946415
1	0.084705920266
1	1.96
1	0.443445349485
1	0.172013049582
1	0.347368824072
1	0.513968004398
1	1.96
1	1.96
1	1.96
1	1.96
1	0.0649258124456
1	0.838977872198
1	0.143370005721
1	0.126542879203
1	0.419943712726
1	0.944758086959
1	1.96
1	1.96
1	1.96
1	0.111422690209
1	0.0738995110057
1	0.0165973945148
1	1.96
1	0.862815617975
1	0.265444636391
1	0.299245573841
1	0.485643563131
1	0.220345043
1	0.0578440964408
1	0.432501788009
1	1.96
1	0.00527684116736
1	0.3135396259
1	1.96
1	1.96
1	1.96
1	1.51130963324
1	0.326528999386
1	0.231984078465
1	1.06339994201
1	1.96
1	1.96
1	0.341986260749
1	0.929762771679
1	0.562237664321
1	1.96
1	0.372607563874
1	0.874540346935
1	0.343497734359
1	0.0383968872298
1	0.329704783959
1	1.96
1	1.14552378197
1	0.204760804158
1	0.0233873124421
1	0.534418232422
1	1.96
1	1.96
1	1.96
1	1.96
1	0.0928774383385
1	0.209583192933
1	0.0288435203023
1	0.0965110011678
1	0.365897692135
1	0.242481795186
1	1.96
1	1.96
1	0.431264736569
1	0.831188965924
1	1.96
1	1.96
1	0.627616582932
1	0.440518827243
1	0.369386508204
1	1.16204891012
1	1.96
1	0.274290712653
1	1.96
1	1.96
1	0.230894632805
1	0.205950946212
1	0.420691352775
1	1.96
1	1.21308054139
1	0.385273315394
1	0.0979613875691
1	0.276684853313
1	1.96
1	0.358184441524
1	0.36998583924
1	0.0453067713045
1	0.146406866536
1	0.312094260696
1	0.063810999766
1	0.0735906578321
1	0.058505654186
1	1.96
1	1.96
1	1.14190545204
1	0.739865120295
1	0.0219330037292
1	1.96
1	1.52506828406
1	0.257657984933
1	0.0385064710025
1	0.167357991775
1	1.96
1	1.96
1	1.96
1	1.96
1	0.144220073549
1	0.560195023017
1	0.244422710575
1	0.30835240419
1	1.96
1	0.32916964558
1	0.129921512315
1	0.327996862093
1	0.235360632455
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
1	0.137716834843
1	0.277024542382
1	0.692625546558
1	0.13429095054
1	0.157635621363
1	0.214061375707
1	0.477323224023
1	0.291630041953
1	0.121185567444
1	0.848215022776
1	0.511358920606
1	1.96
1	1.96
1	1.96
1	0.265081879385
1	0.0387303097267
1	0.051784466384
1	0.0707867581397
1	1.40278926239
1	0.0422290878743
1	1.96
1	0.185186426714
1	1.03916007693
1	0.0037324849423
1	0.0820414175652
1	0.148798265001
1	0.777267716825
1	0.632894012332
1	1.96
1	0.129598556161
1	0.171807891009
1	0.0635545517784
1	0.190398706039
1	0.415307173524
1	0.303533572648
1	0.253548665559
1	0.0280744848307
1	0.192753090113
1	0.0264422003739
1	0.839127707239
1	0.0597587106656
1	0.0191773345508
1	0.277218156718
1	1.37548330649
1	0.176796981907
1	0.594887346504
1	0.0334135819133
1	0.0494739040453
1	1.0149442477
1	0.010218035141
1	0.61145444179
1	1.96
1	1.96
1	0.108178488109
1	0.778792102803
1	1.96
1	1.96
1	0.264535200419
1	0.405996088171
1	0.337865479738
1	0.0513645878341
1	0.312007185379
1	1.96
1	0.517679078858
1	0.342606839351
1	0.410517608039
1	0.479698242787
1	0.382961499011
1	0.0753720841371
1	0.0878290431853
1	0.199541736655
1	0.184682751251
1	0.698560196115
1	0.181256381851
1	1.96
1	1.96
1	0.280717325956
1	0.231594762914
1	0.933098410415
1	1.96
1	1.96
1	0.821429315982
1	0.118447339432
1	0.0293932335265
1	0.0622546151187
1	0.454634743836
1	0.250677716015
1	1.96
1	0.197980375076
1	0.310933412537
1	0.160069449702
1	0.233144951724
1	0.751969644018
1	0.0611355040967
1	0.0656397913489
1	1.96
1	1.96
1	1.96
1	0.086500786934
1	0.361320077963
1	1.96
1	1.0271546104
1	0.0702046118025
1	1.26338041854
1	1.96
1	0.81729969414
1	0.503677241066
1	1.96
1	1.96
1	0.409982907753
1	0.5129381797
1	0.261890327986
1	0.486833501654
1	0.233804838778
1	0.332463593725
1	1.96
1	1.96
1	1.96
1	1.96
1	0.210853780024
1	0.686550046084
1	1.96
1	0.27263659331
1	0.0384799083509
1	0.31936930445
1	1.96
1	0.412771830559
1	0.191849949006
1	0.117470373074
1	1.96
1	1.96
1	0.0961222720239
1	0.341311128475
1	0.346065297322
1	1.96
1	1.96
1	1.96
1	1.96
1	1.96
